ID,Reference,yyyy,mm,Location,decade,largest.dhufish.kg,Zone.x,...5,Fish.x,number.x,size,largest.dhufish,Unique_ID,waters,Zone.y,Technology,Technology.mentioned.x,Effort.x,method,precision..high..med..low.,latitude,longitude,Fish.y,Details,lgest.spper,units,weight_conversion,largest.jewfish,number.y,n.jewfish,n.spper,Species,me.s,X.Suggested..N.fishers,X.Suggested..N.boats.party,X.Suggested..Time.hrs,X.Suggested..Time.days,Effort.N,Effort.desc,Effort.time,Effort.time.desc,X,X.1,ALYSES,origil_details,details_check,terms,baldchin_groper,blue_groper,dhufish,groper_nondescript,pink_spper,queen_spper,grey_banded_cod,breaksea,whaler_shark,wobbegong,flathead,garfish,grey_nurse,gummy_shark_complex,hammerhead,hapuka,harlequin,herring,john_dory,king_george_whiting,silver_trevally,whiting,great_white,port_jackson,all_sharks,fish_number,max_number,dhu_specific_weight,pink_specific_weight,kg_mentioned,lb_mentioned,both_units,...3,Zone,largest.dhufish.lb,largest.dhufish.length,largest.snapper.lb,largest.snapper.kg,Catches,Technology.mentioned.y,Effort.y,...16
474,"ST 24031974, 76",1974,3,Whitfords,1970-1979,4.53592,NA,NA,NA,NA,NA,NA,744,coastal,nearshore_north,NA,NA,1 fisher with Offshore Angling Club,boat,NA,NA,NA,"jewfish, sharks","one jewfish 10 lb; two sharks, 18 lb largest",NA,lb,0.453592,10,3,1,0,NA,Kevin Franchesci,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"one jewfish 10 lb; two sharks, 18 lb largest","one  10 lb; two , 18 lb largest","jewfish, sharks one jewfish 10 lb; two sharks, 18 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, sharks_3",18,NA,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,"ST 13031977, p.113",1977,3,"Rottnest, 20 to 25 miles north of West end",1970-1979,10.432616,NA,NA,NA,NA,NA,NA,781,offshore,offshore_north,Bounty (club boat),NA,"8 anglers, 1 boat, Victoria Park Angling Club",boat,NA,NA,NA,"jewfish, baldchin groper, shark, breaksea cod, harlequin fish","eleven jewfish, 23 lb largest; three baldchin groper, 8 lb largest; one shark, 18 lb; two a large number or both breaksea cod; two harlequin fish",NA,lb,0.453592,23,19,11,0,NA,Bernie Caru,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eleven jewfish, 23 lb largest; three baldchin groper, 8 lb largest; one shark, 18 lb; two [a large number or both] breaksea cod; two harlequin fish","eleven , 23 lb largest; three , 8 lb largest; one , 18 lb; two [a large number or both] ; two","jewfish, baldchin groper, shark, breaksea cod, harlequin fish eleven jewfish, 23 lb largest; three baldchin groper, 8 lb largest; one shark, 18 lb; two [a large number or both] breaksea cod; two harlequin fish",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"jewfish, baldchin groper, shark, breaksea cod, harlequin fish_19",23,23,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,"ST 20031977, p.122",1977,3,"Rottnest, just south of West End",1970-1979,6.350288,NA,NA,NA,NA,NA,NA,782,midshore,rottnest_is,Bounty (club boat),NA,"5 fishers, 1 trip, Victoria Park Angling Club",boat,NA,NA,NA,jewfish,"six jewfish, 14 lb largest",NA,lb,0.453592,14,6,6,0,NA,Allan Craig,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"six jewfish, 14 lb largest","six , 14 lb largest","jewfish six jewfish, 14 lb largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_6,14,14,NA,FALSE,TRUE,FALSE_TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,"ST 11031979, p.127",1979,3,"Mandurah, 40 miles WSW, 50 fathoms",1970-1979,14,NA,NA,NA,NA,NA,NA,806,offshore,offshore_south,"21 ft Glasscraft with two 115hp outboards, eith echo-sounder",NA,"1 fisher, 1.5 hours, in Sunday Times annual tourment",boat,NA,NA,NA,"jewfish, spper","eight jewfish, 14.6 kg largest; two spper, 5 kg largest",5,kg,1,14,10,8,2,NA,Stephen Downes,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eight jewfish, 14.6 kg largest; two spper, 5 kg largest","eight , 14.6 kg largest; two , 5 kg largest","jewfish, spper eight jewfish, 14.6 kg largest; two spper, 5 kg largest",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, spper_10",14.6,14,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,"ST 01031981, p.65",1981,3,"Rottest, north of",1980-1989,24,NA,NA,NA,NA,NA,NA,871,midshore,rottnest_is,20 ft fiberglass boat,NA,2 fishers,boat,NA,NA,NA,"jewfish, wobbegong","24 kg; wobbegong carpetshark,55 kg, 2.5 m length",NA,kg,1,24,2,1,0,NA,Ken Bentley,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"24 kg; wobbegong [carpetshark],55 kg, 2.5 m length","24 kg;  [carpet],55 kg, 2.5 m length","jewfish, wobbegong 24 kg; wobbegong [carpetshark],55 kg, 2.5 m length",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, wobbegong_2",24,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,"ST 15031981,p.98",1981,3,Mandurah (far out to sea),1980-1989,16,NA,NA,NA,NA,NA,NA,873,offshore,offshore_south,NA,NA,"1 fisher, Sunday Times boat fishing championship",boat,NA,NA,NA,"jewfish, sharks","three jewfish, 16.5 kg largest; shark",NA,kg,1,16,4,3,0,NA,John Buzcolich,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"three jewfish, 16.5 kg largest; shark","three , 16.5 kg largest;","jewfish, sharks three jewfish, 16.5 kg largest; shark",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"jewfish, sharks_4",16.5,16,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,"ST 22031981, p.96",1981,3,"Rottnest, north of",1980-1989,13,NA,NA,NA,NA,NA,NA,876,midshore,offshore_north,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,13 kg,NA,kg,1,13,1,1,0,NA,Max Turner,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,13 kg,13 kg,jewfish 13 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,13,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,"ST 15031987, p.117",1987,3,"Rottnest, 'at the back of along the 60-fathom line",1980-1989,19,NA,NA,NA,NA,NA,NA,948,offshore,offshore_north,NA,NA,1 fisher with Victoria Park Angling Club,boat,NA,NA,NA,jewfish,"19 kg, 15 kg",NA,kg,1,19,2,2,0,NA,Clinton Howe,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"19 kg, 15 kg","19 kg, 15 kg","jewfish 19 kg, 15 kg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,19,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,"ST 25031990, p.96",1990,3,Hillarys (off Hillarys),1990-2000,17,NA,NA,NA,NA,NA,NA,984,coastal,nearshore_north,Charter boat Shakari,NA,2 fishers aboard charter,boat,NA,NA,NA,"jewfish, baldchin groper","two jewfish, 17 kg largest; three baldchin groper",NA,kg,1,17,5,2,0,NA,"Neil Berry, Don Main",NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"two jewfish, 17 kg largest; three [several] baldchin groper","two , 17 kg largest; three [several]","jewfish, baldchin groper two jewfish, 17 kg largest; three [several] baldchin groper",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"jewfish, baldchin groper_5",17,17,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,"ST 08031992, p.85",1992,3,"Mandurah, 10kms off",1990-2000,19,NA,NA,NA,NA,NA,NA,1010,midshore,safety_bay,4.8m Savage Osprey,NA,1 fisher,boat,NA,NA,NA,jewfish,19 kg,NA,kg,1,19,1,1,0,NA,Alan Burns,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,19 kg,19 kg,jewfish 19 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,19,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,"ST 21031993, p.80",1993,3,"Rottnest, 8 km north, 53 fathoms",1990-2000,20,NA,NA,NA,NA,NA,NA,1029,offshore,offshore_north,Hawthorn Angling Club,NA,Hawthorn Angling Club,boat,NA,NA,NA,jewfish,"three jewfish, 20.2 kg largest",NA,kg,1,20,3,3,0,NA,"Ray Neale, Mike Hall",NA,Hawthorn,1,NA,NA,NA,NA,NA,NA,NA,NA,"three [several] jewfish, 20.2 kg largest","three [several] , 20.2 kg largest","jewfish three [several] jewfish, 20.2 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_3,20.2,20,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"ST 05031995, p.78",1995,3,"Ocean Reef, 50-60 m, 30 km offshore",1990-2000,24,NA,NA,NA,NA,NA,NA,1052,offshore,offshore_north,6m Voyager,NA,"3 fishers, 1 trip",boat,NA,NA,NA,jewfish,"four jewfish, 24 kg largest",NA,kg,1,24,4,4,0,NA,"Barry Wilson, Sheryl Wilson, Daniel Wilson",NA,NA,NA,NA,3,"fishers,",1,trip,NA,NA,NA,"four jewfish, 24 kg largest","four , 24 kg largest","jewfish four jewfish, 24 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_4,24,24,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
613,"ST 10031996, p.87",1996,3,"Hillarys, 8 km offshore",1990-2000,17,NA,NA,NA,NA,NA,NA,1073,midshore,nearshore_north,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,17 kg,NA,kg,1,17,1,1,0,NA,Phil Cass,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,17 kg,17 kg,jewfish 17 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,17,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614,"ST 10031996, p.87",1996,3,"Scarborough, 8 km offshore",1990-2000,18.5,NA,NA,NA,NA,NA,NA,1072,midshore,nearshore_perth,NA,NA,1 fisher,boat,NA,NA,NA,jewfish,18.5 kg,NA,kg,1,18.5,1,1,0,NA,Alan Clinch,NA,NA,NA,NA,1,fisher,NA,NA,NA,NA,NA,18.5 kg,18.5 kg,jewfish 18.5 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,18.5,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,"ST 24031996, p.90",1996,3,"Hillarys, 16 km out, 25 m deep",1990-2000,24,NA,NA,NA,NA,NA,NA,1074,midshore,nearshore_north,21 ft Leeder,NA,"1 party, 2 trips",boat,NA,NA,NA,jewfish,"two jewfish, 24 kg largest",NA,kg,1,24,2,2,0,NA,"Alan Gibson, Troy Gibson",NA,NA,NA,NA,1,"party,",2,trips,NA,NA,NA,"two jewfish, 24 kg largest","two , 24 kg largest","jewfish two jewfish, 24 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,24,24,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,"ST 15031998, p.82",1998,3,"Rottnest, north of, around Rottnest",1990-2000,21,NA,NA,NA,NA,NA,NA,1115,midshore,offshore_north,NA,NA,"2 fishers, 1 boat",boat,NA,NA,NA,jewfish,"two jewfish, 21 kg largest",NA,kg,1,21,2,2,0,NA,"Doug Messenger, Des Johns",NA,NA,NA,NA,2,"fishers,",1,boat,NA,NA,NA,"two jewfish, 21 kg largest","two , 21 kg largest","jewfish two jewfish, 21 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,21,21,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,"ST 15031998, p.82",1998,3,"Rottnest, north of, near Rottnest",1990-2000,18,NA,NA,NA,NA,NA,NA,1116,midshore,offshore_north,NA,NA,"2 fishers, 1 boat",boat,NA,NA,NA,jewfish,"two jewfish, 18 kg largest",NA,kg,1,18,2,2,0,NA,"Rodney Bus, Jason Dunn",NA,NA,NA,NA,2,"fishers,",1,boat,NA,NA,NA,"two jewfish, 18 kg largest","two , 18 kg largest","jewfish two jewfish, 18 kg largest",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_2,18,18,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,"ST 14031999, p.73",1999,3,"Mandurah, from",1990-2000,24.3,NA,NA,NA,NA,NA,NA,1133,midshore,offshore_south,Aqualib,NA,"1 fisher, charter boat",boat,NA,NA,NA,jewfish,24.3 kg,NA,kg,1,24.3,1,1,0,NA,Reg Lang,NA,NA,NA,NA,1,"fisher,",NA,boat,NA,NA,NA,24.3 kg,24.3 kg,jewfish 24.3 kg,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jewfish_1,24.3,NA,NA,TRUE,FALSE,TRUE_FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,20030309,2003,3,fishing near offshore cray pots,2001-2009,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,20030316,2003,3,"quinns rcks, unspecified depth",2001-2009,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,20040307,2004,3,32m of water out from two rocks,2001-2009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,20040328,2004,3,"evening fish off ocean reef, seems nearshore",2001-2009,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,20050320,2005,3,back of rottnest,2001-2009,26.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,20060312,2006,3,"near rottnest island, out back",2001-2009,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,20060326,2006,3,behind garden island,2001-2009,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
761,20080323,2008,3,just north of mindarie,2001-2009,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,20090308,2009,3,south of ocean reef marina,2001-2009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,20090322,2009,3,8km off mindarie,2001-2009,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,20090329,2009,3,off mindarie,2001-2009,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,20100314,2010,3,32-41m depth off mindarie,2010-2011,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,20100328_a,2010,3,"uncerain, offshore south, from Beeliar",2010-2011,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,20110320,2010,3,north of two rocks,2010-2011,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,20110403,2011,3,"80km offshore, metro",2010-2011,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,19110211WM,1911,2,Carnac Is area,1910-1919,8.164656,carnac_is,boat,jewfish,NA,"largest 18 lb, 14 lb & 11 lb. Part of 122 lb catch.",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,19110211WM,1911,2,"Rottnest Island, west of",1910-1919,17.0097,rottnest_is,boat,jewfish,NA,largest 37.5 lb,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,19120217WM,1912,2,"Rottnest Island, West End",1910-1919,5.216308,rottnest_is,boat,jewfish,1,11.5 lb,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,19120217WM,1912,2,south-west channel,1910-1919,9.525432,rottnest_is,boat,jewfish,1,21 lb,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,19230208WA,1923,2,champion reef,1920-1929,9.525432,rottnest_is,boat,jewfish and others,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,19250214WA,1925,2,Kingston reef,1920-1929,3.628736,rottnest_is,boat,jewfish,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,19510212WA,1951,2,outside Fremantle,1950-1959,6.350288,carnac_is,boat,jewfish,2,14lb & 3lb,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,19540204WA,1954,2,"Rottnest Island, Clune Point",1950-1959,14.74174,rottnest_is,spearfish,jewfish,1,32.5lb,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
